player_name,team,start_date,end_date,type,source
João Moutinho,Wolverhampton Wanderers,2022-06-08,2022-06-30,injury-ankle-injury,https://www.transfermarkt.com/joao-moutinho/verletzungen/spieler/29364
Connor Ronan,Wolverhampton Wanderers,2021-07-01,2021-07-31,injury-metatarsal-fracture,https://www.transfermarkt.com/connor-ronan/verletzungen/spieler/337787
Daniel Podence,Wolverhampton Wanderers,2022-05-04,2022-06-30,injury-foot-injury,https://www.transfermarkt.com/daniel-podence/verletzungen/spieler/256977
Daniel Podence,Wolverhampton Wanderers,2021-10-05,2021-08-23,injury-groin-surgery,https://www.transfermarkt.com/daniel-podence/verletzungen/spieler/256977
Pedro Neto,Wolverhampton Wanderers,2022-01-10,2022-06-30,injury-ankle-injury,https://www.transfermarkt.com/pedro-neto/verletzungen/spieler/487465
Pedro Neto,Wolverhampton Wanderers,2021-12-04,2022-03-02,injury-knee-injury,https://www.transfermarkt.com/pedro-neto/verletzungen/spieler/487465
Francisco Trincão,Wolverhampton Wanderers,2021-07-01,2021-10-20,injury-corona-virus,https://www.transfermarkt.com/francisco-trincao/verletzungen/spieler/412669
Raúl Jiménez,Wolverhampton Wanderers,2021-07-01,2021-07-16,injury-fitness,https://www.transfermarkt.com/raul-jimenez/verletzungen/spieler/206040
Hee-chan Hwang,Wolverhampton Wanderers,2021-12-19,2022-06-02,injury-hamstring-injury,https://www.transfermarkt.com/hee-chan-hwang/verletzungen/spieler/292246
Fábio Silva,Wolverhampton Wanderers,2021-12-18,2021-12-31,injury-corona-virus,https://www.transfermarkt.com/fabio-silva/verletzungen/spieler/505653
