player_name,team_id,season,beta_unavailable,se_unavailable,pvalue_unavailable,n_matches,n_unavail,n_avail,cov_type,n_opp_clusters
Raheem Sterling,Man City,2019,0.06976812813647161,0.1679769720350168,0.6778905280974907,38,4,34,cluster,19
Raheem Sterling,Man City,2021,0.4724979327047123,0.6572733183842568,0.47221740139306234,29,12,17,cluster,17
Raphaël Varane,Man United,2021,0.05993247461253833,0.41341318676923927,0.8847346250474969,38,36,2,cluster,19
Raphaël Varane,Man United,2022,-0.32744280528538416,0.4016643427868058,0.41494924170555925,33,15,18,cluster,19
Raphaël Varane,Man United,2023,-0.06520640096023356,0.25715538928595155,0.7998292513335937,32,10,22,cluster,19
Rasmus Højlund,Man United,2023,0.11909007814710013,0.2992695248885484,0.6906774598743182,38,28,10,cluster,19
Rasmus Højlund,Man United,2024,-0.42082891970156755,0.4974852757314638,0.39760166369861094,35,4,31,cluster,19
Rayan Aït-Nouri,Man City,2024,-0.6380356837516179,0.37487047272592977,0.08875229832940604,38,18,20,cluster,19
Rayan Aït-Nouri,Wolves,2020,-0.04264711280444694,0.28410624558610836,0.8806780407940152,38,26,12,cluster,19
Rayan Aït-Nouri,Wolves,2021,-0.027934225518259137,0.23233618764241873,0.9042994340607329,34,12,22,cluster,19
Rayan Aït-Nouri,Wolves,2022,0.17798374369340897,0.20650213233115935,0.3887437327231327,34,4,30,cluster,19
Rayan Aït-Nouri,Wolves,2024,1.8328498626102407,1.5271160405097743,0.23006035555355264,24,10,14,cluster,17
Raúl Jiménez,Fulham,2023,0.10527662120087392,0.33353079653609247,0.752273586728544,38,6,32,cluster,19
Raúl Jiménez,Wolves,2020,-0.11249811692100847,0.28397600978367515,0.6919917231652668,38,28,10,cluster,19
Raúl Jiménez,Wolves,2022,0.007605586075356146,0.3819616130237716,0.9841136425245175,34,10,24,cluster,19
Reece James,Chelsea,2021,-0.03943654895674988,0.14946933100874668,0.7919003202507872,38,17,21,cluster,19
Reece James,Chelsea,2022,0.011623307121410473,0.3596919085686178,0.9742211507100548,33,27,6,cluster,18
Reece James,Chelsea,2023,-0.11523077421972172,0.45442308771647777,0.7998231648855623,30,23,7,cluster,19
Reece James,Chelsea,2024,0.555804537324706,0.5407552393100521,0.3040297324148168,24,7,17,cluster,17
Reiss Nelson,Arsenal,2019,0.06770580323376157,0.3079514320774109,0.8259811975808627,38,24,14,cluster,19
Reiss Nelson,Arsenal,2021,0.24604981289703654,0.5308414419061284,0.6429995288184124,32,23,9,cluster,19
Reiss Nelson,Arsenal,2022,0.09000965141879891,0.5443716368827838,0.8686716850194605,28,23,5,cluster,17
Reiss Nelson,Arsenal,2023,-0.041829086017648565,1.1551899781655557,0.9711151491894943,27,11,16,cluster,18
Reiss Nelson,Arsenal,2024,-1.1175737523655167,1.3458633329894993,0.4063257512459678,20,10,10,cluster,15
Reiss Nelson,Fulham,2024,0.056435772246919924,0.6157774021179003,0.9269764167881308,38,20,18,cluster,19
Remi Matthews,Crystal Palace,2021,-0.2165465973440157,0.5231389085836046,0.6789201801089693,38,3,35,cluster,19
Renat Dadashov,Wolves,2020,0.22649093469651377,0.35792916130537983,0.5268763702030296,38,28,10,cluster,19
Renato Veiga,Chelsea,2024,-0.5832237364534392,0.8848605764689367,0.5098227530884634,38,13,25,cluster,19
Reuell Walters,Arsenal,2023,0.18678339007054046,0.2704229665146467,0.4897488663121271,38,2,36,cluster,19
Rhian Brewster,Liverpool,2019,0.04976131049345078,0.1581178096589315,0.7529815886112002,38,17,21,cluster,19
Rhian Brewster,Sheffield United,2020,-0.02575061094302751,0.2651063887324175,0.9226206784333127,38,5,33,cluster,19
Rhian Brewster,Sheffield United,2023,-0.21432118232307618,0.8040588556933761,0.7898163330669616,32,27,5,cluster,19
Rhys Norrington-Davies,Sheffield United,2020,-0.1217240720041898,0.20236840731944997,0.5475087391781794,38,23,15,cluster,19
Rhys Williams,Liverpool,2020,-0.23336047092812434,0.29495178861659693,0.42883794229184213,38,2,36,cluster,19
Rhys Williams,Liverpool,2021,0.02575486735176913,0.27509386528806673,0.9254093477219157,34,6,28,cluster,18
Rhys Williams,Liverpool,2022,-0.12357496335694607,0.16277839178358877,0.44775641184536885,32,6,26,cluster,19
Rhys Williams,Liverpool,2023,-0.06372672698340942,0.691934773467552,0.9266191231354161,28,11,17,cluster,18
Ricardo Pereira,Leicester,2020,0.03415443322886786,0.19099331358289298,0.8580748928160107,38,13,25,cluster,19
Ricardo Pereira,Leicester,2021,-0.04373767929546829,0.2211542330546374,0.8432249956357468,34,11,23,cluster,19
Ricardo Pereira,Leicester,2022,-0.26346139947738234,0.6687032745983494,0.6935895303594446,33,29,4,cluster,19
Ricardo Pereira,Leicester,2024,0.19574443323765378,0.48394886048563746,0.6858646463648996,28,20,8,cluster,18
Riccardo Calafiori,Arsenal,2024,-0.06391108034688986,0.2442538488293915,0.7935847867108944,38,25,13,cluster,19
Richarlison,Everton,2020,-0.5091674542129752,0.21743365765494516,0.0191954146368778,38,20,18,cluster,19
Richarlison,Everton,2021,-0.40443763018591794,0.3678708499997829,0.27159313573454036,35,30,5,cluster,19
Richarlison,Tottenham,2022,-0.20751104300973733,0.3385956796379524,0.5399702910993004,38,20,18,cluster,19
Richarlison,Tottenham,2023,-0.28169725245842053,0.20258989724254303,0.164383090305122,34,14,20,cluster,19
Richarlison,Tottenham,2024,0.010046252038512477,0.4144389382397282,0.9806606867584603,34,29,5,cluster,19
Rico Henry,Brentford,2023,-0.46735826721518897,0.6454108904831987,0.4689888967208392,38,35,3,cluster,19
Rob Holding,Arsenal,2019,-0.07964730959574956,0.20218631711097118,0.6936325246436054,38,21,17,cluster,19
Rob Holding,Arsenal,2020,-0.057357848624643215,0.33024963173341787,0.8621167359767353,34,21,13,cluster,18
Rob Holding,Arsenal,2021,0.09342163334212783,0.3579526548676618,0.7941011454211793,32,9,23,cluster,19
Rob Holding,Arsenal,2022,0.08351906446312118,0.8681569878761309,0.9233595698188967,28,15,13,cluster,17
Robbie Brady,Burnley,2019,-0.25549396066336894,0.1568917531504651,0.1034246611798695,38,18,20,cluster,19
Robbie Brady,Burnley,2020,-0.09089736169533946,0.14635315915075645,0.5345454520252868,36,32,4,cluster,19
Robert Snodgrass,West Ham,2019,0.03804121200222202,0.27663441335393546,0.8906242209457813,38,7,31,cluster,19
Robert Sánchez,Brighton,2022,-0.40370240987772277,0.4806823588786743,0.4009909425000169,38,5,33,cluster,19
Robert Sánchez,Chelsea,2023,0.0073688720463885304,0.25042573020107095,0.9765253319746497,38,24,14,cluster,19
Roberto Firmino,Liverpool,2020,-0.30012922950480136,0.17865551969586632,0.09297043251840977,38,24,14,cluster,19
Roberto Firmino,Liverpool,2021,-0.1270662800865807,0.28770320308538166,0.6587370616666087,34,32,2,cluster,18
Roberto Firmino,Liverpool,2022,0.1746696927710607,0.3589065927422898,0.626490981450385,32,26,6,cluster,19
Roberto Pereyra,Watford,2019,-0.28585727569415914,0.37970779034132174,0.4515491329134198,38,16,22,cluster,19
Robin Koch,Leeds,2021,-0.10069804656281933,0.39168474479295945,0.7971096605833413,34,15,19,cluster,18
Rocky Bushiri,Norwich,2021,-0.058718915501311086,0.25691319095750287,0.8192144370201926,38,9,29,cluster,19
Rodri,Man City,2019,0.1286800350985085,0.11775887299254241,0.27450721028818537,38,10,28,cluster,19
Rodri,Man City,2021,0.017150276168268364,0.24973812219820488,0.9452498781302058,34,6,28,cluster,19
Rodri,Man City,2024,-0.2371642150501645,0.4255799537277266,0.5773409241333524,30,27,3,cluster,19
Rodrigo,Leeds,2020,-0.08891492530431239,0.20545234308637914,0.6651772203750433,38,26,12,cluster,19
Rodrigo,Leeds,2021,0.3348616365575602,0.22921987375301822,0.14404968450865507,34,15,19,cluster,18
Rodrigo,Leeds,2022,-0.5724563509353449,0.49321803695772276,0.24578192348594863,35,17,18,cluster,19
Rodrigo Bentancur,Tottenham,2021,0.21074508485770516,0.22582394192842517,0.3507025826705995,38,16,22,cluster,19
Rodrigo Bentancur,Tottenham,2022,1.2923610253941502,1.4878837420897069,0.3850713944849645,33,17,16,cluster,18
Rodrigo Bentancur,Tottenham,2023,0.22363243339018868,0.34719837201775944,0.5195069262607592,30,9,21,cluster,19
Rodrigo Gomes,Wolves,2024,0.1510200473408721,0.29730810487853787,0.6114827579065734,38,14,24,cluster,19
Rodrigo Muniz,Fulham,2022,-0.04588853703332027,0.18376053304782358,0.802804493373559,38,15,23,cluster,19
Rodrigo Muniz,Fulham,2023,0.04366704670855909,0.3359609730233685,0.8965849832070291,35,5,30,cluster,19
Rodrigo Muniz,Fulham,2024,0.11596573527084475,0.3687513178352162,0.7531548138123025,31,9,22,cluster,18
Romain Faivre,Bournemouth,2023,0.3436375782572135,0.26544861283462046,0.19547411047173302,38,7,31,cluster,19
Romain Perraud,Southampton,2022,-0.33726612443419257,0.3560276670646932,0.3434843348442711,34,6,28,cluster,18
Romain Saïss,Wolves,2019,0.3324783492608925,0.2745735226558165,0.2259375427666923,38,10,28,cluster,19
Romain Saïss,Wolves,2020,-0.23664496812235283,0.5625231250789816,0.6739852103033308,35,17,18,cluster,19
Romelu Lukaku,Chelsea,2021,0.10188538769547809,0.24100931341633886,0.6724816057693628,38,18,20,cluster,19
Ross Barkley,Aston Villa,2020,-0.013105710972266043,0.1883968708914699,0.9445403911752436,38,9,29,cluster,19
Ross Barkley,Aston Villa,2024,-0.15992985898149434,0.7705230819629612,0.8355724502194015,35,9,26,cluster,19
Ross Barkley,Chelsea,2019,-0.055093559428363165,0.38903189211782924,0.8873824773772765,38,4,34,cluster,19
Ross Barkley,Chelsea,2020,0.034970061670329365,0.11091938601863928,0.7525531917936523,34,8,26,cluster,18
Ross Barkley,Luton,2023,-0.07240587867410947,0.35555964188500205,0.8386354629508663,38,11,27,cluster,19
Ross Stewart,Southampton,2024,-0.08490655095441847,0.23686302756214914,0.7199971066411585,38,27,11,cluster,19
Ruben Loftus-Cheek,Chelsea,2020,-0.155925366362465,0.1971782858614752,0.4290702472515102,38,4,34,cluster,19
Ruben Loftus-Cheek,Chelsea,2021,-0.3684973190842611,0.20279373281168697,0.0692011783185783,31,9,22,cluster,18
Ruben Loftus-Cheek,Chelsea,2022,0.1937420362472058,0.1932058772593566,0.3159694019964283,30,17,13,cluster,18
Rui Patrício,Wolves,2020,0.10574066604641918,0.22384865359908498,0.6366586408656323,38,12,26,cluster,19
Ryan Alebiosu,Arsenal,2021,0.052459716041467985,0.2969351507076219,0.8597671226636399,38,10,28,cluster,19
Ryan Bennett,Leicester,2019,-0.08287890385935986,0.28239869992414635,0.7691538409554242,38,7,31,cluster,19
Ryan Bennett,Wolves,2019,0.06440848740091915,0.3561967826700662,0.8565066931623693,38,8,30,cluster,19
Ryan Bertrand,Leicester,2021,-0.22934630516215235,0.3169700136139841,0.4693369093446599,38,24,14,cluster,19
Ryan Bertrand,Leicester,2022,0.2883800811704934,1.0962415686967546,0.7925023833390167,35,15,20,cluster,19
Ryan Bertrand,Southampton,2019,0.1328344164022524,0.40530659881699854,0.7431096900402319,38,9,29,cluster,19
Ryan Bertrand,Southampton,2020,-0.0003233196258278781,0.2645862399344069,0.9990249996616819,34,8,26,cluster,19
Ryan Christie,Bournemouth,2024,0.15492614250375586,0.3112762236756137,0.61868652647374,38,11,27,cluster,19
Ryan Fraser,Bournemouth,2019,0.18443716125423054,0.3119760346167387,0.5543930163098683,38,19,19,cluster,19
Ryan Fraser,Newcastle,2020,-0.184727381062728,0.2589635471977255,0.4756393943506181,38,36,2,cluster,19
Ryan Fraser,Newcastle,2021,-0.030632168946119642,0.3694019968193707,0.9339122336401106,31,10,21,cluster,18
Ryan Fraser,Newcastle,2022,0.11690043259995708,0.6223301434601785,0.8509996365655147,31,6,25,cluster,19
Ryan Fraser,Newcastle,2023,0.05136269530008186,0.7503993355405196,0.9454296901516076,28,8,20,cluster,17
Ryan Fraser,Southampton,2024,0.03266377823648167,0.42520643394361923,0.9387678252311223,38,11,27,cluster,19
Ryan Gravenberch,Liverpool,2023,0.0806797854430647,0.2986699064217233,0.787060027679934,38,16,22,cluster,19
Ryan Gravenberch,Liverpool,2024,0.08673721844107432,0.2566188365753578,0.7353630360182797,33,10,23,cluster,19
Ryan Manning,Southampton,2024,0.08385546768266222,0.4595459058092654,0.8552102649010975,38,15,23,cluster,19
Ryan Sessegnon,Fulham,2024,-0.09999303789687129,0.41481781258166883,0.8095141145625109,38,13,25,cluster,19
Ryan Sessegnon,Tottenham,2020,-0.30846639526451164,0.5005512016148805,0.5377272692061088,38,22,16,cluster,19
Ryan Sessegnon,Tottenham,2021,-0.4785564648277787,0.27784236234858894,0.08499657555395705,34,32,2,cluster,19
Ryan Sessegnon,Tottenham,2022,-0.5086782950707895,0.1921194496662689,0.008103688023861058,31,2,29,cluster,17
Ryan Sessegnon,Tottenham,2023,-0.22630250422263187,0.3159558216354495,0.4738386611607589,29,19,10,cluster,19
Ryan Trevitt,Brentford,2023,0.17625049894959333,0.6228789113986504,0.7772066602191177,38,21,17,cluster,19
Ryan Trevitt,Brentford,2024,-0.018533790619044532,0.40836671358379734,0.9638003055303774,34,10,24,cluster,19
Ryan Yates,Nott'm Forest,2022,-0.0786926915034813,0.24986360463872673,0.7528052415244731,38,16,22,cluster,19
Rúben Dias,Man City,2021,0.10735646818934097,0.21116311596687226,0.6111690673898407,38,14,24,cluster,19
Rúben Dias,Man City,2022,-0.6243336484054878,0.30870326426329814,0.04313097687590916,34,15,19,cluster,19
Rúben Dias,Man City,2024,-0.1860975279008824,0.4413946586738583,0.6733078438889449,31,19,12,cluster,19
Rúben Neves,Wolves,2021,-0.49408367162613975,0.41199006531270904,0.23042642383926704,38,3,35,cluster,19
Rúben Vinagre,Wolves,2019,-0.11474017656228647,0.40045070470121935,0.7744740627400994,38,11,27,cluster,19
Rúben Vinagre,Wolves,2020,0.17973376390334994,0.35773753316175966,0.6153735436442485,35,7,28,cluster,19
Sadio Mané,Liverpool,2019,-0.09342849141137605,0.33275626839820216,0.7788856302521348,38,9,29,cluster,19
Sadio Mané,Liverpool,2020,0.20676620329293502,0.1683521144306103,0.21938051190781893,37,24,13,cluster,19
Sam Byram,Norwich,2019,0.10079746056011454,0.5981138981973603,0.8661698623442162,38,5,33,cluster,19
Sam Field,West Brom,2020,0.05567818820123792,0.14520551977093663,0.7013905697321928,38,12,26,cluster,19
Sam Johnstone,Crystal Palace,2023,-0.017510319558699028,0.20394576382088186,0.9315795169378973,38,22,16,cluster,19
Sam Johnstone,West Brom,2020,-0.06382828966737022,0.14565111920246274,0.6612215555571007,38,15,23,cluster,19
Sam Morsy,Ipswich,2024,-0.07499220619156424,0.23527324317339288,0.7499197709891043,38,2,36,cluster,19
Samuel Edozie,Man City,2021,-0.04166609786593939,0.31336197344272654,0.8942212547848648,38,26,12,cluster,19
Samuel Edozie,Southampton,2024,-0.38229459409973454,0.21355032258851647,0.07342416826345613,38,21,17,cluster,19
Samuel Kalu,Watford,2021,-0.30850347994573946,0.24703774273478876,0.21173416614103335,38,23,15,cluster,19
Sander Berge,Fulham,2024,0.0058950280327294755,0.31568585180174097,0.9851013959621768,38,4,34,cluster,19
Sander Berge,Sheffield United,2020,0.024331999965726575,0.15453884981861873,0.87489093431987,38,24,14,cluster,19
Santiago Bueno,Wolves,2023,-0.14775912199235508,0.4151443964085112,0.721898802602932,38,3,35,cluster,19
Sasa Kalajdzic,Wolves,2022,0.1539605470769142,0.30255017600521444,0.6108390885770015,38,35,3,cluster,19
Sasa Kalajdzic,Wolves,2023,-0.149022953294948,0.4297702232484016,0.7287789189069899,35,14,21,cluster,19
Savinho,Man City,2024,0.04000603667044619,0.2284574225483138,0.8609902518899479,38,13,25,cluster,19
Saïd Benrahma,West Ham,2020,-0.015328789962568687,0.4525260779846208,0.9729777644397802,38,2,36,cluster,19
Saša Lukić,Fulham,2022,0.06597628252389962,0.23698464236692376,0.7807061030207822,38,11,27,cluster,19
Saša Lukić,Fulham,2024,-0.10923333839609725,0.4015275413139621,0.7855878429885356,34,11,23,cluster,19
Scott Carson,Man City,2020,-0.38632804682971866,0.1433785614856054,0.007050242243499059,38,8,30,cluster,19
Scott Dann,Crystal Palace,2019,0.03097874446658208,0.24993357684283266,0.9013565187707959,38,17,21,cluster,19
Scott Dann,Crystal Palace,2020,0.04107479454679619,0.32408652160485335,0.8991460176543675,36,3,33,cluster,19
Scott McKenna,Nott'm Forest,2022,-0.2505957328779839,0.2690622206112069,0.3516636403616732,38,3,35,cluster,19
Scott McKenna,Nott'm Forest,2023,0.1352794962889149,0.4205878547132738,0.7477225211670331,35,11,24,cluster,18
Scott McTominay,Man United,2019,-0.4387869329811136,0.2250940178307143,0.05125368935038058,38,12,26,cluster,19
Scott McTominay,Man United,2021,-0.007987963032127334,0.23835959082677755,0.9732661078226785,33,12,21,cluster,19
Scott McTominay,Man United,2022,0.31996765586359005,0.6606468385772472,0.6281553696783275,27,5,22,cluster,17
Scott McTominay,Man United,2023,-0.1547031156199112,0.5412788521635503,0.7750233558342923,25,8,17,cluster,17
Scott McTominay,Man United,2024,-0.03512199472659497,0.7029641392985764,0.9601521028306921,23,2,21,cluster,16
Scott Twine,Burnley,2023,0.1479759727497208,0.33123630558840506,0.65506396227119,38,17,21,cluster,19
Sead Kolasinac,Arsenal,2021,-0.17910979744558608,0.48987172664183554,0.7146442360236903,38,27,11,cluster,19
Sean Longstaff,Newcastle,2019,-0.17101004401339115,0.27247595695657195,0.5302560686326435,38,17,21,cluster,19
Sean Longstaff,Newcastle,2020,0.14009076374376778,0.2802308835137146,0.6171370867773134,34,2,32,cluster,19
Sean Longstaff,Newcastle,2022,-0.08383860773915261,0.20929491679576284,0.6887320118517956,34,6,28,cluster,19
Sean Longstaff,Newcastle,2023,-0.012952352078381746,0.5321958286926854,0.9805833472047014,27,6,21,cluster,17
Sebastian Prödl,Watford,2019,-0.23507873689076103,0.2904163273591496,0.41825389546600633,38,9,29,cluster,19
Sepp van den Berg,Brentford,2024,-0.11719539424235074,0.28224140459480596,0.6779727720433857,38,7,31,cluster,19
Sepp van den Berg,Liverpool,2021,-0.2631072978920684,0.24111685573058664,0.2751838207039502,38,11,27,cluster,19
Sepp van den Berg,Liverpool,2022,0.508304127937405,0.5772134939211637,0.37852504857443914,36,17,19,cluster,19
Serge Aurier,Nott'm Forest,2022,-0.3272355101231371,0.2992263994631079,0.2741282208668441,38,17,21,cluster,19
Serge Aurier,Tottenham,2019,0.23380358566235548,0.3092721653456685,0.44966115965075437,38,6,32,cluster,19
Serge Aurier,Tottenham,2020,0.1858246295704997,0.2095901408387291,0.3752891270372226,36,10,26,cluster,19
Sergi Canós,Brentford,2021,0.0492346901694799,0.38537569534411154,0.8983407719753145,38,17,21,cluster,19
Sergi Canós,Brentford,2022,-0.16610566827618084,0.8398003920167266,0.8432079275198995,33,3,30,cluster,19
Sergio Agüero,Man City,2019,-0.10538803559947793,0.14195199855046506,0.4578327655465949,38,5,33,cluster,19
Sergio Agüero,Man City,2020,-0.2901145318552971,0.24965364179061225,0.24520780605502002,33,8,25,cluster,18
Sergio Gómez,Man City,2022,0.5006724517718001,0.3254598528859662,0.12396209411797039,38,13,25,cluster,19
Sergio Gómez,Man City,2023,-0.1261084009971689,0.40933451212890276,0.7580202983918489,36,11,25,cluster,19
Sergio Reguilón,Tottenham,2020,0.026904776363519123,0.3520595284853353,0.9390840834741568,38,8,30,cluster,19
Sergio Reguilón,Tottenham,2021,0.019579384636634556,0.39743100148021243,0.9607082191668146,34,5,29,cluster,19
Sergio Romero,Man United,2019,0.25609019815267653,0.5187113929360206,0.6215148196392899,38,11,27,cluster,19
Shane Duffy,Brighton,2019,-0.07526486582805933,0.3405673878540353,0.8250936375964678,38,15,23,cluster,19
Shane Duffy,Brighton,2020,-0.025817249973844603,0.2279458020895073,0.9098240513934468,36,10,26,cluster,19
Shane Duffy,Brighton,2021,-0.022689689981110487,0.2721354670410676,0.9335522110821423,29,11,18,cluster,17
Shane Duffy,Fulham,2022,-0.04751817803202032,0.31694389640389764,0.8808228804825847,38,11,27,cluster,19
Shane Long,Southampton,2019,0.18570126699682543,0.32142833164688667,0.5634412180951767,38,6,32,cluster,19
Shane Long,Southampton,2020,-0.31379360273615353,0.36656933701327127,0.3919823126013785,34,17,17,cluster,19
Shane Long,Southampton,2021,-0.359954438289011,0.3669682832380484,0.3266484422442474,32,5,27,cluster,18
Shkodran Mustafi,Arsenal,2019,-0.05204707327982483,0.28610602865436785,0.8556491718195864,38,15,23,cluster,19
Shkodran Mustafi,Arsenal,2020,-0.17693086022603022,0.13831044534970172,0.20081610185628773,34,22,12,cluster,18
Simon Adingra,Brighton,2023,-0.09398473412493355,0.5562108502521224,0.8658177118249433,38,2,36,cluster,19
Simon Adingra,Brighton,2024,-0.36113932960600637,0.28143782096908915,0.19942410961253687,34,2,32,cluster,18
Simon Francis,Bournemouth,2019,-0.020244105695940373,0.2973018101504539,0.9457117805720155,38,18,20,cluster,19
Simon Moore,Sheffield United,2019,0.029685301546146403,0.35489726619719375,0.9333388673168103,38,7,31,cluster,19
Simon Moore,Sheffield United,2020,-0.08126817871959485,0.29734955251579526,0.7846160339936571,35,4,31,cluster,19
Sofiane Boufal,Southampton,2019,0.2722113952838427,0.4148993305752103,0.5117660732626936,38,16,22,cluster,19
Sofyan Amrabat,Man United,2023,0.3434617255960121,0.38901719399191803,0.3772924634912471,38,3,35,cluster,19
Sokratis,Arsenal,2019,-0.18322607049927286,0.37627096702658236,0.6262920259017042,38,4,34,cluster,19
Solly March,Brighton,2019,0.07015557034381806,0.23319659787444774,0.7635341967078026,38,23,15,cluster,19
Solly March,Brighton,2020,-0.015315197087067134,0.3415164581010494,0.9642311095171568,36,25,11,cluster,19
Solly March,Brighton,2021,-0.32151061318183954,0.31818519716606397,0.31227917006851635,29,9,20,cluster,17
Solly March,Brighton,2023,-0.5091098865342899,0.29763123801196656,0.08716621928830451,26,22,4,cluster,18
Solly March,Brighton,2024,0.31405961501699375,0.6927601766211299,0.6503000713824019,28,24,4,cluster,17
Stefan Bajcetic,Liverpool,2022,0.14390699452671735,0.3730351252567555,0.6996645646184724,38,13,25,cluster,19
Stefan Bajcetic,Liverpool,2023,-0.34960163673101974,0.49572405339177067,0.48066440022827783,36,30,6,cluster,19
Stefan Johansen,Fulham,2020,-0.22984964057607266,0.25433619375502287,0.36614194028026004,38,6,32,cluster,19
Stephy Mavididi,Leicester,2024,-0.1296234273109976,0.2904828882438051,0.655428011271384,38,14,24,cluster,19
Steve Cook,Bournemouth,2019,-0.177005395950836,0.8682022701254475,0.8384505894846828,38,31,7,cluster,19
Steve Cook,Nott'm Forest,2022,0.024279404759719292,0.32066767905156546,0.9396457143490902,38,16,22,cluster,19
Steven Alzate,Brighton,2019,-0.2654686416122134,0.31765090608109764,0.40330991439149244,38,15,23,cluster,19
Steven Alzate,Brighton,2020,-0.15350501323795207,0.20415620915778085,0.452111317236472,36,3,33,cluster,19
Steven Alzate,Brighton,2021,0.22535584424924826,0.42182610664948605,0.5931763752464767,29,7,22,cluster,17
Steven Alzate,Brighton,2023,-0.07866679771478778,0.705822101094897,0.9112562271848186,26,4,22,cluster,18
Steven Bergwijn,Tottenham,2021,-0.40854287313332144,0.3011802681618061,0.17494875074439542,34,13,21,cluster,19
Steven Sessegnon,Fulham,2020,0.11112267479878005,0.15692899365582558,0.478878196105919,38,12,26,cluster,19
Stuart Armstrong,Southampton,2019,0.06879354906832105,0.3489106960125947,0.8436971367580841,38,25,13,cluster,19
Stuart Armstrong,Southampton,2020,0.015013325983826722,0.19852961306387787,0.9397193538756445,34,13,21,cluster,19
Stuart Armstrong,Southampton,2021,0.13232978943586443,0.41461771550531573,0.749604457000201,32,4,28,cluster,18
Stuart Dallas,Leeds,2021,0.0816499698659438,0.2328794800010198,0.7258806460036455,38,7,31,cluster,19
Sven Botman,Newcastle,2022,0.21146542443675198,0.24058965562616502,0.3794303099598617,38,6,32,cluster,19
Sven Botman,Newcastle,2023,0.14963818363288006,0.3034841993414909,0.6219649213741787,32,17,15,cluster,18
Sven Botman,Newcastle,2024,-0.14334467196104017,0.273146101242607,0.599728345299286,35,16,19,cluster,19
Séamus Coleman,Everton,2019,-0.011475983859105476,0.3633347424367955,0.974802882731146,38,17,21,cluster,19
Séamus Coleman,Everton,2020,-0.21079910580755806,0.32521343632419264,0.5168640405619082,32,16,16,cluster,18
Séamus Coleman,Everton,2021,-0.4368123508272762,0.8413002775892843,0.603613615347255,29,4,25,cluster,17
Séamus Coleman,Everton,2022,0.12377808480197072,0.5348080188538873,0.8169699182719976,25,16,9,cluster,17
Séamus Coleman,Everton,2023,-0.12359260579068856,0.6382732803675383,0.8464610048077004,28,9,19,cluster,18
Séamus Coleman,Everton,2024,-0.04668415885686533,1.4057928424406694,0.9735083838014977,20,15,5,cluster,15
Sébastien Haller,West Ham,2019,0.3842399798299483,0.34621551182610594,0.26707276429443727,38,12,26,cluster,19
Sébastien Haller,West Ham,2020,-0.2410942005973583,0.245695257773584,0.3264579773181273,35,5,30,cluster,19
Tahith Chong,Man United,2021,-0.21935490541684727,0.2759857479587935,0.4267268303072056,38,26,12,cluster,19
Taiwo Awoniyi,Nott'm Forest,2022,0.048196549425135085,0.23941850171400011,0.8404587609382707,38,16,22,cluster,19
Taiwo Awoniyi,Nott'm Forest,2023,-0.04314502131983048,0.3284369712245027,0.8954868188708681,35,16,19,cluster,18
Taiwo Awoniyi,Nott'm Forest,2024,-0.22261169562769356,0.5402202167247496,0.680283841746059,30,2,28,cluster,18
Takehiro Tomiyasu,Arsenal,2021,-0.21036312613974506,0.2677114209579991,0.43199453436253943,38,24,14,cluster,19
Takehiro Tomiyasu,Arsenal,2022,-0.6750645122008441,0.27852759870374294,0.015363720695615254,35,33,2,cluster,19
Takehiro Tomiyasu,Arsenal,2023,-0.029744840584889576,0.46375028653352296,0.9488589284990779,28,21,7,cluster,19
Takehiro Tomiyasu,Arsenal,2024,-0.3118881451787389,0.42515505744753235,0.46320059816070924,29,19,10,cluster,18
Takumi Minamino,Liverpool,2019,0.060531724633505535,0.24234690581355664,0.802762866066212,38,5,33,cluster,19
Takumi Minamino,Liverpool,2020,-0.011310052981005209,0.4213212461364974,0.9785839592990769,37,9,28,cluster,19
Takumi Minamino,Liverpool,2021,0.021884742043742023,0.18039952458075703,0.9034434110509586,31,4,27,cluster,18
Takumi Minamino,Southampton,2020,-0.20082811213597007,0.26155686230033975,0.4425952163438146,38,8,30,cluster,19
Tammy Abraham,Chelsea,2019,0.006914259671129963,0.31847061662264736,0.9826786290933511,38,5,33,cluster,19
Tammy Abraham,Chelsea,2020,-0.1284194036339863,0.15238489089750087,0.3993791546455224,34,14,20,cluster,18
Tammy Abraham,Chelsea,2021,-0.17317667714731189,0.3593270125326721,0.6298433964156949,28,18,10,cluster,17
Tanguy Ndombélé,Tottenham,2019,0.2617595965560794,0.17870876321573972,0.14299534526924643,38,7,31,cluster,19
Tanguy Ndombélé,Tottenham,2020,0.11507933485401567,0.3708517400873554,0.7563245478831333,36,8,28,cluster,19
Tanguy Ndombélé,Tottenham,2021,-0.01746050861882098,0.40219771725113684,0.9653725149092189,30,17,13,cluster,18
Tariq Lamptey,Brighton,2020,0.005240756620819742,0.15173181213562897,0.9724468621953465,38,18,20,cluster,19
Tariq Lamptey,Brighton,2021,-0.18259165152982504,0.20420241315113738,0.3712309938853833,35,12,23,cluster,18
Tariq Lamptey,Brighton,2022,0.2571501113325773,0.27085206188805977,0.34241127178135444,29,7,22,cluster,18
Tariq Lamptey,Brighton,2024,0.2585086324165524,0.5806079471878162,0.6561478784737467,31,9,22,cluster,17
Tawanda Chirewa,Wolves,2023,0.31823758662949286,0.41363134979924937,0.4416707728529672,38,16,22,cluster,19
