season_start_year,season,match_date,match_id,home_team,away_team,FTHG,FTAG,FTR,B365H,B365D,B365A,B365>2.5,B365<2.5
2021,2021-2022,2021-11-20,2021_Watford_Man United_20211120,Watford,Man United,4,1,H,6.5,4.75,1.45,1.66,2.2
2021,2021-2022,2021-11-20,2021_Wolves_West Ham_20211120,Wolves,West Ham,1,0,H,3.0,3.25,2.4,2.0,1.8
2021,2021-2022,2021-11-20,2021_Liverpool_Arsenal_20211120,Liverpool,Arsenal,4,0,H,1.45,4.75,6.5,1.5,2.62
2021,2021-2022,2021-11-21,2021_Man City_Everton_20211121,Man City,Everton,3,0,H,1.14,8.0,19.0,1.5,2.62
2021,2021-2022,2021-11-21,2021_Tottenham_Leeds_20211121,Tottenham,Leeds,2,1,H,1.7,4.2,4.5,1.72,2.1
2021,2021-2022,2021-11-27,2021_Arsenal_Newcastle_20211127,Arsenal,Newcastle,2,0,H,1.44,4.75,7.0,1.61,2.3
2021,2021-2022,2021-11-27,2021_Crystal Palace_Aston Villa_20211127,Crystal Palace,Aston Villa,1,2,A,2.2,3.4,3.3,2.07,1.86
2021,2021-2022,2021-11-27,2021_Liverpool_Southampton_20211127,Liverpool,Southampton,4,0,H,1.28,6.0,9.0,1.4,3.0
2021,2021-2022,2021-11-27,2021_Norwich_Wolves_20211127,Norwich,Wolves,0,0,D,3.5,3.3,2.15,2.3,1.61
2021,2021-2022,2021-11-27,2021_Brighton_Leeds_20211127,Brighton,Leeds,0,0,D,2.05,3.4,3.75,1.98,1.95
2021,2021-2022,2021-11-28,2021_Brentford_Everton_20211128,Brentford,Everton,1,0,H,2.25,3.2,3.4,2.1,1.72
2021,2021-2022,2021-11-28,2021_Leicester_Watford_20211128,Leicester,Watford,4,2,H,1.61,4.0,5.5,1.66,2.2
2021,2021-2022,2021-11-28,2021_Man City_West Ham_20211128,Man City,West Ham,2,1,H,1.28,5.75,10.0,1.5,2.62
2021,2021-2022,2021-11-28,2021_Chelsea_Man United_20211128,Chelsea,Man United,1,1,D,1.57,4.0,6.0,1.8,2.0
2021,2021-2022,2021-11-30,2021_Newcastle_Norwich_20211130,Newcastle,Norwich,1,1,D,1.95,3.5,3.9,1.85,2.05
2021,2021-2022,2021-11-30,2021_Leeds_Crystal Palace_20211130,Leeds,Crystal Palace,1,0,H,2.4,3.3,3.0,1.94,1.96
2021,2021-2022,2021-12-01,2021_Southampton_Leicester_20211201,Southampton,Leicester,2,2,D,2.37,3.5,2.87,1.72,2.1
2021,2021-2022,2021-12-01,2021_Watford_Chelsea_20211201,Watford,Chelsea,1,2,A,10.0,5.25,1.3,1.72,2.1
2021,2021-2022,2021-12-01,2021_West Ham_Brighton_20211201,West Ham,Brighton,1,1,D,1.95,3.6,3.8,2.06,1.84
